FIPS,County,State,Country,Date,lat,lon,Confirmed,Deaths,Recovered,Active,Combined_Key
36001,Albany,New York,US,03/31/20,42.60060306,-73.97723916,226,1,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/20/20,42.60060306,-73.97723916,687,22,0,665,"Albany, New York, US"
36001,Albany,New York,US,03/27/20,42.60060306,-73.97723916,187,0,0,0,"Albany, New York, US"
36001,Albany,New York,US,03/25/20,42.60060306,-73.97723916,152,0,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/18/20,42.60060306,-73.97723916,648,20,0,628,"Albany, New York, US"
36001,Albany,New York,US,04/02/20,42.60060306,-73.97723916,253,2,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/07/20,42.60060306,-73.97723916,333,8,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/03/20,42.60060306,-73.97723916,267,2,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/16/20,42.60060306,-73.97723916,581,20,0,561,"Albany, New York, US"
36001,Albany,New York,US,04/09/20,42.60060306,-73.97723916,379,11,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/11/20,42.60060306,-73.97723916,446,12,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/21/20,42.60060306,-73.97723916,704,23,0,681,"Albany, New York, US"
36001,Albany,New York,US,04/22/20,42.60060306,-73.97723916,758,30,0,728,"Albany, New York, US"
36001,Albany,New York,US,03/28/20,42.60060306,-73.97723916,195,0,0,0,"Albany, New York, US"
36001,Albany,New York,US,03/30/20,42.60060306,-73.97723916,217,1,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/14/20,42.60060306,-73.97723916,535,16,0,519,"Albany, New York, US"
36001,Albany,New York,US,03/29/20,42.60060306,-73.97723916,205,1,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/15/20,42.60060306,-73.97723916,548,20,0,528,"Albany, New York, US"
36001,Albany,New York,US,04/12/20,42.60060306,-73.97723916,478,12,0,466,"Albany, New York, US"
36001,Albany,New York,US,04/06/20,42.60060306,-73.97723916,319,8,0,0,"Albany, New York, US"
36001,Albany,New York,US,03/26/20,42.60060306,-73.97723916,171,0,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/19/20,42.60060306,-73.97723916,682,20,0,662,"Albany, New York, US"
36001,Albany,New York,US,03/22/20,42.60060306,-73.97723916,123,0,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/04/20,42.60060306,-73.97723916,293,6,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/01/20,42.60060306,-73.97723916,240,1,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/13/20,42.60060306,-73.97723916,499,14,0,485,"Albany, New York, US"
36001,Albany,New York,US,04/05/20,42.60060306,-73.97723916,305,8,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/17/20,42.60060306,-73.97723916,619,20,0,599,"Albany, New York, US"
36001,Albany,New York,US,04/22/20,42.60060306,-73.97723916,737,23,0,714,"Albany, New York, US"
36001,Albany,New York,US,03/24/20,42.60060306,-73.97723916,146,0,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/10/20,42.60060306,-73.97723916,426,11,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/23/20,42.60060306,-73.97723916,805,31,0,774,"Albany, New York, US"
36001,Albany,New York,US,03/23/20,42.60060306,-73.97723916,127,0,0,0,"Albany, New York, US"
36001,Albany,New York,US,04/08/20,42.60060306,-73.97723916,342,9,0,0,"Albany, New York, US"
36003,Allegany,New York,US,04/13/20,42.25748406,-78.02750466,26,1,0,25,"Allegany, New York, US"
36003,Allegany,New York,US,03/23/20,42.25748406,-78.02750466,2,0,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/19/20,42.25748406,-78.02750466,30,2,0,28,"Allegany, New York, US"
36003,Allegany,New York,US,04/02/20,42.25748406,-78.02750466,12,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/22/20,42.25748406,-78.02750466,30,2,0,28,"Allegany, New York, US"
36003,Allegany,New York,US,04/16/20,42.25748406,-78.02750466,28,1,0,27,"Allegany, New York, US"
36003,Allegany,New York,US,04/10/20,42.25748406,-78.02750466,26,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,03/28/20,42.25748406,-78.02750466,2,0,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/11/20,42.25748406,-78.02750466,26,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/14/20,42.25748406,-78.02750466,28,1,0,27,"Allegany, New York, US"
36003,Allegany,New York,US,04/06/20,42.25748406,-78.02750466,17,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,03/27/20,42.25748406,-78.02750466,2,0,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/03/20,42.25748406,-78.02750466,14,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/04/20,42.25748406,-78.02750466,16,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/17/20,42.25748406,-78.02750466,29,1,0,28,"Allegany, New York, US"
36003,Allegany,New York,US,03/24/20,42.25748406,-78.02750466,2,0,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/12/20,42.25748406,-78.02750466,26,1,0,25,"Allegany, New York, US"
36003,Allegany,New York,US,03/26/20,42.25748406,-78.02750466,2,0,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,03/29/20,42.25748406,-78.02750466,6,0,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/07/20,42.25748406,-78.02750466,17,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,03/25/20,42.25748406,-78.02750466,2,0,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/08/20,42.25748406,-78.02750466,21,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,03/30/20,42.25748406,-78.02750466,7,0,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/15/20,42.25748406,-78.02750466,28,1,0,27,"Allegany, New York, US"
36003,Allegany,New York,US,04/09/20,42.25748406,-78.02750466,22,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,03/31/20,42.25748406,-78.02750466,9,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/01/20,42.25748406,-78.02750466,10,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/21/20,42.25748406,-78.02750466,30,2,0,28,"Allegany, New York, US"
36003,Allegany,New York,US,03/22/20,42.25748406,-78.02750466,2,0,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/23/20,42.25748406,-78.02750466,31,2,0,29,"Allegany, New York, US"
36003,Allegany,New York,US,04/22/20,42.25748406,-78.02750466,30,2,0,28,"Allegany, New York, US"
36003,Allegany,New York,US,04/18/20,42.25748406,-78.02750466,30,1,0,29,"Allegany, New York, US"
36003,Allegany,New York,US,04/05/20,42.25748406,-78.02750466,16,1,0,0,"Allegany, New York, US"
36003,Allegany,New York,US,04/20/20,42.25748406,-78.02750466,30,2,0,28,"Allegany, New York, US"
36005,Bronx,New York,US,03/30/20,40.85209301,-73.86282755,0,0,0,0,"Bronx, New York, US"
36005,Bronx,New York,US,03/26/20,40.85209301,-73.86282755,0,0,0,0,"Bronx, New York, US"
36005,Bronx,New York,US,03/28/20,40.85209301,-73.86282755,0,0,0,0,"Bronx, New York, US"
36005,Bronx,New York,US,03/29/20,40.85209301,-73.86282755,0,0,0,0,"Bronx, New York, US"
36005,Bronx,New York,US,03/22/20,40.85209301,-73.86282755,0,0,0,0,"Bronx, New York, US"
36005,Bronx,New York,US,03/24/20,40.85209301,-73.86282755,0,0,0,0,"Bronx, New York, US"
36005,Bronx,New York,US,03/25/20,40.85209301,-73.86282755,0,0,0,0,"Bronx, New York, US"
36005,Bronx,New York,US,03/27/20,40.85209301,-73.86282755,0,0,0,0,"Bronx, New York, US"
36005,Bronx,New York,US,03/23/20,40.85209301,-73.86282755,0,0,0,0,"Bronx, New York, US"
36007,Broome,New York,US,04/07/20,42.15903158,-75.81326086,86,6,0,0,"Broome, New York, US"
36007,Broome,New York,US,03/22/20,42.15903158,-75.81326086,3,1,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/06/20,42.15903158,-75.81326086,76,5,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/16/20,42.15903158,-75.81326086,167,8,0,159,"Broome, New York, US"
36007,Broome,New York,US,04/21/20,42.15903158,-75.81326086,205,11,0,194,"Broome, New York, US"
36007,Broome,New York,US,03/27/20,42.15903158,-75.81326086,18,2,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/18/20,42.15903158,-75.81326086,186,9,0,177,"Broome, New York, US"
36007,Broome,New York,US,04/08/20,42.15903158,-75.81326086,93,6,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/03/20,42.15903158,-75.81326086,56,4,0,0,"Broome, New York, US"
36007,Broome,New York,US,03/31/20,42.15903158,-75.81326086,38,3,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/17/20,42.15903158,-75.81326086,178,8,0,170,"Broome, New York, US"
36007,Broome,New York,US,03/24/20,42.15903158,-75.81326086,9,1,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/23/20,42.15903158,-75.81326086,232,17,0,215,"Broome, New York, US"
36007,Broome,New York,US,04/12/20,42.15903158,-75.81326086,126,6,0,120,"Broome, New York, US"
36007,Broome,New York,US,04/04/20,42.15903158,-75.81326086,65,4,0,0,"Broome, New York, US"
36007,Broome,New York,US,03/26/20,42.15903158,-75.81326086,16,2,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/01/20,42.15903158,-75.81326086,42,3,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/05/20,42.15903158,-75.81326086,71,5,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/22/20,42.15903158,-75.81326086,224,15,0,209,"Broome, New York, US"
36007,Broome,New York,US,04/14/20,42.15903158,-75.81326086,146,8,0,138,"Broome, New York, US"
36007,Broome,New York,US,04/13/20,42.15903158,-75.81326086,133,8,0,125,"Broome, New York, US"
36007,Broome,New York,US,03/28/20,42.15903158,-75.81326086,23,3,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/10/20,42.15903158,-75.81326086,112,6,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/02/20,42.15903158,-75.81326086,46,4,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/09/20,42.15903158,-75.81326086,105,6,0,0,"Broome, New York, US"
36007,Broome,New York,US,03/23/20,42.15903158,-75.81326086,3,1,0,0,"Broome, New York, US"
36007,Broome,New York,US,03/29/20,42.15903158,-75.81326086,29,3,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/20/20,42.15903158,-75.81326086,199,10,0,189,"Broome, New York, US"
36007,Broome,New York,US,04/15/20,42.15903158,-75.81326086,153,8,0,145,"Broome, New York, US"
36007,Broome,New York,US,03/30/20,42.15903158,-75.81326086,35,3,0,0,"Broome, New York, US"
36007,Broome,New York,US,04/19/20,42.15903158,-75.81326086,192,10,0,182,"Broome, New York, US"
36007,Broome,New York,US,04/22/20,42.15903158,-75.81326086,219,11,0,208,"Broome, New York, US"
36007,Broome,New York,US,04/11/20,42.15903158,-75.81326086,117,6,0,0,"Broome, New York, US"
36007,Broome,New York,US,03/25/20,42.15903158,-75.81326086,11,2,0,0,"Broome, New York, US"
36009,Cattaraugus,New York,US,04/19/20,42.24778241,-78.67923096,34,0,0,34,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/08/20,42.24778241,-78.67923096,15,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,03/29/20,42.24778241,-78.67923096,4,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/02/20,42.24778241,-78.67923096,8,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/22/20,42.24778241,-78.67923096,37,0,0,37,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,03/24/20,42.24778241,-78.67923096,0,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,03/23/20,42.24778241,-78.67923096,0,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,03/22/20,42.24778241,-78.67923096,0,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/12/20,42.24778241,-78.67923096,28,0,0,28,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/09/20,42.24778241,-78.67923096,17,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/04/20,42.24778241,-78.67923096,9,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,03/26/20,42.24778241,-78.67923096,0,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/05/20,42.24778241,-78.67923096,10,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/06/20,42.24778241,-78.67923096,12,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,03/31/20,42.24778241,-78.67923096,6,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/14/20,42.24778241,-78.67923096,32,0,0,32,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,03/25/20,42.24778241,-78.67923096,0,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/07/20,42.24778241,-78.67923096,13,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/21/20,42.24778241,-78.67923096,35,0,0,35,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/11/20,42.24778241,-78.67923096,19,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/16/20,42.24778241,-78.67923096,32,0,0,32,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,03/27/20,42.24778241,-78.67923096,0,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/13/20,42.24778241,-78.67923096,28,0,0,28,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/17/20,42.24778241,-78.67923096,34,0,0,34,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/20/20,42.24778241,-78.67923096,34,0,0,34,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/01/20,42.24778241,-78.67923096,7,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/23/20,42.24778241,-78.67923096,39,0,0,39,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/22/20,42.24778241,-78.67923096,37,0,0,37,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/18/20,42.24778241,-78.67923096,34,0,0,34,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/10/20,42.24778241,-78.67923096,18,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/03/20,42.24778241,-78.67923096,9,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,03/30/20,42.24778241,-78.67923096,6,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,03/28/20,42.24778241,-78.67923096,1,0,0,0,"Cattaraugus, New York, US"
36009,Cattaraugus,New York,US,04/15/20,42.24778241,-78.67923096,32,0,0,32,"Cattaraugus, New York, US"
36011,Cayuga,New York,US,03/25/20,42.91261714,-76.55731592,2,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/13/20,42.91261714,-76.55731592,31,1,0,30,"Cayuga, New York, US"
36011,Cayuga,New York,US,03/28/20,42.91261714,-76.55731592,2,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/12/20,42.91261714,-76.55731592,31,1,0,30,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/21/20,42.91261714,-76.55731592,36,1,0,35,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/08/20,42.91261714,-76.55731592,14,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,03/31/20,42.91261714,-76.55731592,4,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/18/20,42.91261714,-76.55731592,36,1,0,35,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/07/20,42.91261714,-76.55731592,14,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,03/30/20,42.91261714,-76.55731592,3,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/09/20,42.91261714,-76.55731592,16,1,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/22/20,42.91261714,-76.55731592,36,1,0,35,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/19/20,42.91261714,-76.55731592,36,1,0,35,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/02/20,42.91261714,-76.55731592,4,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,03/29/20,42.91261714,-76.55731592,2,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/11/20,42.91261714,-76.55731592,28,1,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/06/20,42.91261714,-76.55731592,11,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,03/27/20,42.91261714,-76.55731592,2,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/22/20,42.91261714,-76.55731592,37,1,0,36,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/03/20,42.91261714,-76.55731592,6,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/17/20,42.91261714,-76.55731592,36,1,0,35,"Cayuga, New York, US"
36011,Cayuga,New York,US,03/26/20,42.91261714,-76.55731592,2,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/23/20,42.91261714,-76.55731592,39,1,0,38,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/10/20,42.91261714,-76.55731592,27,1,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/01/20,42.91261714,-76.55731592,4,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/20/20,42.91261714,-76.55731592,36,1,0,35,"Cayuga, New York, US"
36011,Cayuga,New York,US,03/22/20,42.91261714,-76.55731592,0,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/14/20,42.91261714,-76.55731592,33,1,0,32,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/04/20,42.91261714,-76.55731592,7,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,03/23/20,42.91261714,-76.55731592,0,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/05/20,42.91261714,-76.55731592,8,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,03/24/20,42.91261714,-76.55731592,2,0,0,0,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/16/20,42.91261714,-76.55731592,36,1,0,35,"Cayuga, New York, US"
36011,Cayuga,New York,US,04/15/20,42.91261714,-76.55731592,36,1,0,35,"Cayuga, New York, US"
36013,Chautauqua,New York,US,04/14/20,42.22769210000001,-79.36691763,23,3,0,20,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/07/20,42.22769210000001,-79.36691763,18,2,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/18/20,42.2276921,-79.36691763,25,3,0,22,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/10/20,42.22769210000001,-79.36691763,22,2,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/15/20,42.22769210000001,-79.36691763,24,3,0,21,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,03/26/20,42.22769210000001,-79.36691763,2,0,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,03/28/20,42.2276921,-79.36691763,5,0,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/22/20,42.22769210000001,-79.36691763,36,3,0,33,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,03/31/20,42.22769210000001,-79.36691763,7,0,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/09/20,42.22769210000001,-79.36691763,22,2,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,03/22/20,42.2276921,-79.36691763,0,0,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/08/20,42.22769210000001,-79.36691763,18,2,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/01/20,42.22769210000001,-79.36691763,8,1,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/05/20,42.22769210000001,-79.36691763,18,1,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/04/20,42.2276921,-79.36691763,10,1,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,03/30/20,42.2276921,-79.36691763,7,0,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/19/20,42.2276921,-79.36691763,25,3,0,22,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/11/20,42.22769210000001,-79.36691763,22,3,0,0,"Chautauqua, New York, US"
36013,Chautauqua,New York,US,04/06/20,42.2276921,-79.36691763,18,2,0,0,"Chautauqua, New York, US"
